query	target	is_main_isoform	HOG	OMA_group	PAM_distance	Alignment_score
CGD-NeC-019991|Q1K5G5|Neurospora	NEUCR04495	True	HOG:A0354977	OmaGroup:1020175	0	0
CGD-NeC-019992|Q1K5J5|Neurospora	NEUCR02755	True	HOG:A0327989	OmaGroup:239981	12.57720313297263	89.817226535175
CGD-NeC-019993|Q1K5K7|Neurospora	NEUCR01134	True	HOG:A0570333	OmaGroup:940224	0.049449734348559204	141.53998487442732
CGD-NeC-019994|Q1K5M9|Neurospora	NEUCR07491	True	HOG:A0362134	OmaGroup:812999	0.049449734348559204	90.66241990309209
CGD-NeC-019995|Q1K5N1|Neurospora	NEUCR01258	True	HOG:A0564198	OmaGroup:796319	52.0	2422.3678392190486
CGD-NeC-019996|Q1K5Q6|Neurospora	NEUCR05601	True	HOG:A0329895	OmaGroup:839049	144.0	145.8765701749362
CGD-NeC-019997|Q1K5R2|Neurospora	NEUCR00649	True	HOG:A0366098	OmaGroup:810807	24.318882389054274	94.43583471421152
CGD-NeC-019998|Q1K5R7|Neurospora	NEUCR02238	True	HOG:A0555023	OmaGroup:969656	144.0	567.0505036860704
CGD-NeC-019999|Q1K5R9|Neurospora	NEUCR03326	True	HOG:A0565108	OmaGroup:1008479	122.0	1228.851305410266
CGD-NeC-020000|Q1K5T0|Neurospora	NEUCR04364	True	HOG:A0368237	OmaGroup:253557	0	0
CGD-NeC-020001|Q1K5V9|Neurospora	NEUCR04404	True	HOG:A0562713	OmaGroup:965643	0	0
CGD-NeC-020002|Q1K5W7|Neurospora	NEUCR04417	True	HOG:A0562498	OmaGroup:807513	0	0
CGD-NeC-020003|Q1K5X8|Neurospora	NEUCR04428	True	HOG:A0340262	OmaGroup:781184	0	0
CGD-NeC-020004|Q1K5Z2|Neurospora	NEUCR02775	True	HOG:A0371186	OmaGroup:810541	0	0
CGD-NeC-020005|Q1K5Z3|Neurospora	NEUCR02774	True	HOG:A0780195	OmaGroup:931410	0	0
CGD-NeC-020006|Q1K5Z4|Neurospora	NEUCR02773	True	HOG:A0367135	OmaGroup:655288	0.049449734348559204	9643.038183840923
CGD-NeC-020007|Q1K600|Neurospora	NEUCR02764	True	HOG:A0555313	OmaGroup:1006282	0	0
CGD-NeC-020008|Q1K618|Neurospora	NEUCR02850	True	HOG:A0366010	OmaGroup:1031896	0	0
CGD-NeC-020009|Q1K645|Neurospora	NEUCR03155	True	HOG:A0339367	OmaGroup:815550	0	0
CGD-NeC-020010|Q1K666|Neurospora	NEUCR06328	True	HOG:A0341481	OmaGroup:818156	0	0
CGD-NeC-020011|Q1K670|Neurospora	NEUCR02279	True	HOG:A0562187	OmaGroup:807107	0	0
CGD-NeC-020012|Q1K678|Neurospora	NEUCR02268	True	HOG:A0357298	OmaGroup:744632	0.049449734348559204	1986.6008760333061
CGD-NeC-020013|Q1K686|Neurospora	NEUCR01786	True	HOG:A0329667	OmaGroup:826358	0	0
CGD-NeC-020014|Q1K688|Neurospora	NEUCR01783	True	HOG:A0566841	OmaGroup:977189	0	0
CGD-NeC-020015|Q1K692|Neurospora	NEUCR02259	True	HOG:A0360994	OmaGroup:195949	0.049449734348559204	11146.243509896565
CGD-NeC-020016|Q1K6A4|Neurospora	NEUCR02243	True	HOG:A0781132	OmaGroup:934671	0	0
CGD-NeC-020017|Q1K6B5|Neurospora	NEUCR06292	True	HOG:A0584816	OmaGroup:997413	0	0
CGD-NeC-020018|Q1K6B7|Neurospora	NEUCR06294	True	HOG:A0364575	OmaGroup:810670	0	0
CGD-NeC-020019|Q1K6D3|Neurospora	NEUCR01004	True	HOG:A0341669	OmaGroup:678024	0.049449734348559204	8794.451076953206
CGD-NeC-020020|Q1K6D5|Neurospora	NEUCR01002	True	HOG:A0365092	OmaGroup:813707	0.049449734348559204	9118.452153781429
CGD-NeC-020021|Q1K6E4|Neurospora	NEUCR00990	True	HOG:A0569071	OmaGroup:1008571	0	0
CGD-NeC-020022|Q1K6F0|Neurospora	NEUCR06218	True	HOG:A0367563	OmaGroup:240539	0	0
CGD-NeC-020023|Q1K6F5|Neurospora	NEUCR06224	True	HOG:A0368378	OmaGroup:665740	0	0
CGD-NeC-020024|Q1K6G9|Neurospora	NEUCR06249	True	HOG:A0362669	OmaGroup:963139	0	0
CGD-NeC-020025|Q1K6I2|Neurospora	NEUCR04237	True	HOG:A0364160	OmaGroup:983012	0	0
CGD-NeC-020026|Q1K6J1|Neurospora	NEUCR05136	True	HOG:A0785678	OmaGroup:750051	0	0
CGD-NeC-020027|Q1K6L0|Neurospora	NEUCR05166	True	HOG:A0584814	OmaGroup:930643	0.605801304458043	3317.834548760671
CGD-NeC-020028|Q1K6M6|Neurospora	NEUCR01434	True	HOG:A0365142	OmaGroup:779285	0	0
CGD-NeC-020029|Q1K6M8|Neurospora	NEUCR01437	True	HOG:A0562287	OmaGroup:947721	0	0
CGD-NeC-020030|Q1K6M9|Neurospora	NEUCR01438	True	HOG:A0367251	OmaGroup:1021783	0	0
CGD-NeC-020031|Q1K6N6|Neurospora	NEUCR06433	True	HOG:A0339871	OmaGroup:649845	0	0
CGD-NeC-020032|Q1K6P5|Neurospora	NEUCR00802	True	HOG:A0366089	OmaGroup:1020331	0	0
CGD-NeC-020033|Q1K6Q8|Neurospora	NEUCR06946	True	HOG:A0356583	OmaGroup:734602	0	0
CGD-NeC-020034|Q1K6Q9|Neurospora	NEUCR06945	True	HOG:A0563451	OmaGroup:778759	0	0
CGD-NeC-020035|Q1K6R0|Neurospora	NEUCR06944	True	HOG:A0563038	OmaGroup:1006238	0.049449734348559204	5465.457895688713
CGD-NeC-020036|Q1K6R7|Neurospora	NEUCR05156	True	HOG:A0562332	OmaGroup:807160	0.049449734348559204	3318.7587678572163
CGD-NeC-020037|Q1K6S6|Neurospora	NEUCR05146	True	HOG:A0371329	OmaGroup:788934	0	0
CGD-NeC-020038|Q1K6T3|Neurospora	NEUCR06499	True	HOG:A0563108	OmaGroup:1036410	0	0
CGD-NeC-020039|Q1K6T6|Neurospora	NEUCR06504	True	HOG:A0369126	OmaGroup:995681	0	0
CGD-NeC-020040|Q1K6U8|Neurospora	NEUCR00749	True	HOG:A0327780	OmaGroup:239495	0	0
CGD-NeC-020041|Q1K6Z3|Neurospora	NEUCR01428	True	HOG:A0562731	OmaGroup:973663	0	0
CGD-NeC-020042|Q1K709|Neurospora	NEUCR06420	True	HOG:A0329057	OmaGroup:240526	0.39032273302607695	5666.927174167708
CGD-NeC-020043|Q1K713|Neurospora	NEUCR00643	True	HOG:A0562860	OmaGroup:931475	0	0
CGD-NeC-020044|Q1K720|Neurospora	NEUCR00651	True	HOG:A0563454	OmaGroup:624378	0	0
CGD-NeC-020045|Q1K755|Neurospora	NEUCR03663	True	HOG:A0366481	OmaGroup:985717	0	0
CGD-NeC-020046|Q1K771|Neurospora	NEUCR03690	True	HOG:A0561006	OmaGroup:968709	0	0
CGD-NeC-020047|Q1K775|Neurospora	NEUCR00672	True	HOG:A0355043	OmaGroup:209647	0.39032273302607695	9289.57463286817
CGD-NeC-020048|Q1K7A2|Neurospora	NEUCR06825	True	HOG:A0786450	OmaGroup:1006617	0.11652828671619203	7765.084527111147
CGD-NeC-020049|Q1K7A4|Neurospora	NEUCR06823	True	HOG:A0785732	OmaGroup:1035418	0	0
CGD-NeC-020050|Q1K7B7|Neurospora	NEUCR06803	True	HOG:A0562561	OmaGroup:1042013	0	0
CGD-NeC-020051|Q1K7C1|Neurospora	NEUCR06798	True	HOG:A0570501	OmaGroup:666012	0	0
CGD-NeC-020052|Q1K7C7|Neurospora	NEUCR00758	True	HOG:A0329683	OmaGroup:239528	0.049449734348559204	2592.6013399139047
CGD-NeC-020053|Q1K7G8|Neurospora	NEUCR06849	True	HOG:A0562223	OmaGroup:613443	0	0
CGD-NeC-020054|Q1K7I1|Neurospora	NEUCR00706	True	HOG:A0584366	OmaGroup:739608	0	0
CGD-NeC-020055|Q1K7I3|Neurospora	NEUCR00708	True	HOG:A0583256	OmaGroup:941570	0	0
CGD-NeC-020056|Q1K7K9|Neurospora	NEUCR00817	True	HOG:A0785587	OmaGroup:1039090	1.7020023122053574	6137.4988168776035
CGD-NeC-020057|Q1K7M2|Neurospora	NEUCR00835	True	HOG:A0555246	OmaGroup:1010234	0	0
CGD-NeC-020058|Q1K7N0|Neurospora	NEUCR00846	True	HOG:A0563540	OmaGroup:624229	0	0
CGD-NeC-020059|Q1K7N5|Neurospora	NEUCR00854	True	HOG:A0365901	OmaGroup:932830	0.1359091156403852	6947.56238847319
CGD-NeC-020060|Q1K7Q5|Neurospora	NEUCR06688	True	HOG:A0364589	OmaGroup:606281	0	0
CGD-NeC-020061|Q1K7T9|Neurospora	NEUCR06452	True	HOG:A0566844	OmaGroup:575445	0	0
CGD-NeC-020062|Q1K7W0|Neurospora	NEUCR06482	True	HOG:A0329060	OmaGroup:198429	0	0
CGD-NeC-020063|Q1K7X6|Neurospora	NEUCR06779	True	HOG:A0562214	OmaGroup:807300	0	0
CGD-NeC-020064|Q1K7Z7|Neurospora	NEUCR06748	True	HOG:A0339348	OmaGroup:759207	0.049449734348559204	7527.351404969115
CGD-NeC-020065|Q1K7Z8|Neurospora	NEUCR06746	True	HOG:A0362276	OmaGroup:767746	0	0
CGD-NeC-020066|Q1K812|Neurospora	NEUCR06726	True	HOG:A0563715	OmaGroup:764968	3.219395739858637	3946.471141845919
CGD-NeC-020067|Q1K835|Neurospora	NEUCR03602	True	HOG:A0563954	OmaGroup:955881	0	0
CGD-NeC-020068|Q1K847|Neurospora	NEUCR03621	True	HOG:A0567487	OmaGroup:1031212	0	0
CGD-NeC-020069|Q1K863|Neurospora	NEUCR03641	True	HOG:A0365660	OmaGroup:995053	0	0
CGD-NeC-020070|Q1K865|Neurospora	NEUCR03647	True	HOG:A0563489	OmaGroup:1026448	0	0
CGD-NeC-020071|Q1K868|Neurospora	NEUCR03650	True	HOG:A0365153	OmaGroup:991022	0	0
CGD-NeC-020072|Q1K872|Neurospora	NEUCR03693	True	HOG:A0339385	OmaGroup:953732	0	0
CGD-NeC-020073|Q1K873|Neurospora	NEUCR03694	True	HOG:A0562223	OmaGroup:613354	0	0
CGD-NeC-020074|Q1K874|Neurospora	NEUCR03695	True	HOG:A0564176	OmaGroup:986258	0	0
CGD-NeC-020075|Q1K8A4|Neurospora	NEUCR03737	True	HOG:A0328099	OmaGroup:658894	5.455844638393012	863.5262533142231
CGD-NeC-020076|Q1K8A5|Neurospora	NEUCR03738	True	HOG:A0339093	OmaGroup:739833	0	0
CGD-NeC-020077|Q1K8A7|Neurospora	NEUCR03741	True	HOG:A0328815	OmaGroup:239896	0	0
CGD-NeC-020078|Q1K8F7|Neurospora	NEUCR00526	True	HOG:A0362833	OmaGroup:811015	0	0
CGD-NeC-020079|Q1K8Q2|Neurospora	NEUCR06604	True	n/a	n/a	0	0
CGD-NeC-020080|Q1K8R8|Neurospora	NEUCR01506	True	HOG:A0366732	OmaGroup:728912	0	0
CGD-NeC-020081|Q1K8S0|Neurospora	NEUCR01504	True	HOG:A0328657	OmaGroup:239633	0	0
CGD-NeC-020082|Q1K8U6|Neurospora	NEUCR00876	True	HOG:A0364566	OmaGroup:954009	0.25148812786602015	8820.825665044133
CGD-NeC-020083|Q1K8V2|Neurospora	NEUCR06917	True	HOG:A0570927	OmaGroup:1043513	0.049449734348559204	1012.7331922575831
CGD-NeC-020084|Q1K8W1|Neurospora	NEUCR06899	True	HOG:A0354772	OmaGroup:811528	0	0
CGD-NeC-020085|Q1K8W4|Neurospora	NEUCR06893	True	HOG:A0563801	OmaGroup:1041559	0.049449734348559204	3799.448405146133
CGD-NeC-020086|Q1K8X7|Neurospora	NEUCR00936	True	HOG:A0365689	OmaGroup:1025683	0.049449734348559204	12787.425362102222
CGD-NeC-020087|Q1K8Z4|Neurospora	NEUCR00914	True	HOG:A0365320	OmaGroup:754155	0	0
CGD-NeC-020088|Q1K911|Neurospora	NEUCR07220	True	HOG:A0370648	OmaGroup:1019291	0	0
CGD-NeC-020089|Q1K916|Neurospora	NEUCR00729	True	HOG:A0564343	OmaGroup:802032	103.0	692.0913817621768
CGD-NeC-020090|Q1K919|Neurospora	NEUCR01646	True	HOG:A0554940	OmaGroup:978548	118.0	978.0033657741733
CGD-NeC-020091|Q1K929|Neurospora	NEUCR02666	True	HOG:A0563070	OmaGroup:807230	10.319917229380223	101.16058194451034
CGD-NeC-020092|Q1K932|Neurospora	NEUCR07296	True	HOG:A0563791	OmaGroup:974096	0.049449734348559204	6937.8904410908
CGD-NeC-020093|Q1K947|Neurospora	NEUCR07322	True	HOG:A0564654	OmaGroup:604773	0	0
CGD-NeC-020094|Q6M981|Neurospora	NEUCR04063	True	HOG:A0562342	OmaGroup:970005	2.760305429547354	1182.0151871107519
CGD-NeC-020095|Q6MV78|Neurospora	NEUCR05167	True	HOG:A0354950	OmaGroup:811658	0.049449734348559204	90.86950622592121
CGD-NeC-020096|Q6MW50|Neurospora	NEUCR04899	True	HOG:A0328919	n/a	0.049449734348559204	8516.926700911485
CGD-NeC-020097|Q7RU10|Neurospora	NEUCR02819	True	HOG:A0364574	OmaGroup:811191	0	0
CGD-NeC-020098|Q7RU21|Neurospora	NEUCR02476	True	HOG:A0364534	OmaGroup:1024303	0.049449734348559204	91.722160928417
CGD-NeC-020099|Q7RUH3|Neurospora	NEUCR03691	True	HOG:A0573214	OmaGroup:676578	0.049449734348559204	5791.348544592038
CGD-NeC-020100|Q7RUT4|Neurospora	NEUCR00952	True	n/a	n/a	0.049449734348559204	1804.2565739070997
CGD-NeC-020101|Q7RV16|Neurospora	NEUCR06811	True	HOG:A0329085	OmaGroup:734609	0.049449734348559204	8714.812229612842
CGD-NeC-020102|Q7RV23|Neurospora	NEUCR06611	True	HOG:A0362242	OmaGroup:982859	1.0266391788802063	6878.227870889474
CGD-NeC-020103|Q7RV26|Neurospora	NEUCR03505	True	HOG:A0356670	OmaGroup:195857	0.049449734348559204	9913.72339783376
CGD-NeC-020104|Q7RV27|Neurospora	NEUCR03494	True	HOG:A0356207	OmaGroup:962114	0.1359091156403852	6874.343079746701
CGD-NeC-020105|Q7RV85|Neurospora	NEUCR01454	True	HOG:A0779784	OmaGroup:1041416	0	0
CGD-NeC-020106|Q7RVD1|Neurospora	NEUCR00734	True	HOG:A0563915	OmaGroup:1024571	3.0139664337410452	2571.746296647936
CGD-NeC-020107|Q7RVK6|Neurospora	NEUCR07476	True	HOG:A0562740	OmaGroup:1038692	0	0
CGD-NeC-020108|Q7RVN0|Neurospora	NEUCR05167	True	HOG:A0354950	OmaGroup:811658	0.049449734348559204	99.18258265964687
CGD-NeC-020110|Q7RVQ9|Neurospora	NEUCR05435	True	HOG:A0328966	OmaGroup:718858	0.049449734348559204	80.10531860450283
CGD-NeC-020111|Q7RVS4|Neurospora	NEUCR05699	True	HOG:A0579065	OmaGroup:940847	0.21093805862745824	10159.043727827258
CGD-NeC-020112|Q7RVS8|Neurospora	NEUCR02479	True	HOG:A0554867	OmaGroup:808981	0.1848770647006462	4919.928357887082
CGD-NeC-020113|Q7RVS9|Neurospora	NEUCR05836	True	HOG:A0785609	OmaGroup:763072	0.18085799807671912	7018.237515913788
CGD-NeC-020114|Q7RVX1|Neurospora	NEUCR03699	True	HOG:A0339171	OmaGroup:975715	0	0
CGD-NeC-020115|Q7RW00|Neurospora	NEUCR02484	True	HOG:A0564158	OmaGroup:621997	100.0	1215.4733657478355
CGD-NeC-020116|Q7RW06|Neurospora	NEUCR03483	True	HOG:A0779791	OmaGroup:807443	55.0	2753.793724808842
CGD-NeC-020117|Q7RW15|Neurospora	NEUCR01568	True	HOG:A0563697	OmaGroup:999893	0	0
CGD-NeC-020118|Q7RW67|Neurospora	NEUCR04081	True	HOG:A0356504	OmaGroup:971664	0.10672105001491586	8506.224850567989
CGD-NeC-020119|Q7RW75|Neurospora	NEUCR02719	True	HOG:A0785765	OmaGroup:949404	0	0
CGD-NeC-020120|Q7RW96|Neurospora	NEUCR04354	True	HOG:A0584159	OmaGroup:599076	0.049449734348559204	2898.280331683345
CGD-NeC-020121|Q7RWB5|Neurospora	NEUCR03981	True	HOG:A0328829	OmaGroup:240050	2.7002987897745854	7644.545168250799
CGD-NeC-020122|Q7RWB7|Neurospora	NEUCR03984	True	HOG:A0779867	OmaGroup:1037908	0.3064963797090347	6948.571467117406
CGD-NeC-020123|Q7RWD2|Neurospora	NEUCR03723	True	HOG:A0338929	OmaGroup:1039961	0.049449734348559204	89.89808163093403
CGD-NeC-020124|Q7RWD3|Neurospora	NEUCR00606	True	HOG:A0367288	OmaGroup:720873	144.0	375.7215129262768
CGD-NeC-020125|Q7RWE2|Neurospora	NEUCR05685	True	HOG:A0362852	OmaGroup:990693	0	0
CGD-NeC-020126|Q7RWG7|Neurospora	NEUCR05676	True	HOG:A0563675	OmaGroup:574530	0	0
CGD-NeC-020127|Q7RWH8|Neurospora	NEUCR05750	True	HOG:A0781824	OmaGroup:714789	0.2745988787178732	8344.834999728948
CGD-NeC-020128|Q7RWJ3|Neurospora	NEUCR04566	True	HOG:A0362444	OmaGroup:791366	0	0
CGD-NeC-020129|Q7RWJ5|Neurospora	NEUCR04564	True	HOG:A0779836	OmaGroup:1041871	0	0
CGD-NeC-020130|Q7RWK7|Neurospora	NEUCR07474	True	HOG:A0554823	OmaGroup:807623	95.0	109.32454411126673
CGD-NeC-020131|Q7RWL9|Neurospora	NEUCR02935	True	HOG:A0562861	OmaGroup:955952	0.049449734348559204	14575.408378235064
CGD-NeC-020132|Q7RWM9|Neurospora	NEUCR02925	True	HOG:A0369647	OmaGroup:583157	0	0
CGD-NeC-020133|Q7RWP0|Neurospora	NEUCR05384	True	HOG:A0360427	OmaGroup:948014	0	0
CGD-NeC-020134|Q7RWR2|Neurospora	NEUCR04066	True	HOG:A0781664	OmaGroup:994292	0.049449734348559204	4414.870430778246
CGD-NeC-020135|Q7RWR8|Neurospora	NEUCR04073	True	HOG:A0370281	OmaGroup:808588	0	0
CGD-NeC-020136|Q7RWU0|Neurospora	NEUCR03124	True	HOG:A0563454	OmaGroup:624376	17.108759676726272	109.02804329618812
CGD-NeC-020137|Q7RWU3|Neurospora	NEUCR07211	True	HOG:A0363894	OmaGroup:988272	0.049449734348559204	86.19937910558656
CGD-NeC-020138|Q7RWX0|Neurospora	NEUCR05341	True	HOG:A0554949	OmaGroup:993741	0	0
CGD-NeC-020139|Q7RWX8|Neurospora	NEUCR05350	True	HOG:A0580071	OmaGroup:783929	0	0
CGD-NeC-020140|Q7RX28|Neurospora	NEUCR04087	True	HOG:A0563022	OmaGroup:997768	0	0
CGD-NeC-020141|Q7RX33|Neurospora	NEUCR04092	True	HOG:A0583050	OmaGroup:1027686	0.08951329550165962	10444.46697249636
CGD-NeC-020142|Q7RX40|Neurospora	NEUCR04099	True	HOG:A0781936	OmaGroup:1042693	0	0
CGD-NeC-020143|Q7RX47|Neurospora	NEUCR03540	True	HOG:A0366809	OmaGroup:937979	0.049449734348559204	141.516612845473
CGD-NeC-020144|Q7RX48|Neurospora	NEUCR07155	True	HOG:A0557284	OmaGroup:587058	40.31678793085512	227.93578013731167
CGD-NeC-020145|Q7RX50|Neurospora	NEUCR03976	True	HOG:A0364039	OmaGroup:813334	0.049449734348559204	90.72309879539534
CGD-NeC-020146|Q7RX52|Neurospora	NEUCR04224	True	HOG:A0562375	OmaGroup:984552	40.31678793085512	97.14439281728119
CGD-NeC-020147|Q7RX89|Neurospora	NEUCR00299	True	HOG:A0363974	OmaGroup:786547	72.0	1230.6945766075514
CGD-NeC-020148|Q7RXA0|Neurospora	NEUCR01507	True	HOG:A0327855	OmaGroup:239637	0.049449734348559204	87.38253311859444
CGD-NeC-020149|Q7RXB0|Neurospora	NEUCR04280	True	HOG:A0339066	OmaGroup:950042	0.049449734348559204	86.63954979041591
CGD-NeC-020150|Q7RXB2|Neurospora	NEUCR03362	True	n/a	n/a	0.049449734348559204	82.31650706101209
CGD-NeC-020151|Q7RXB4|Neurospora	NEUCR00256	True	HOG:A0341441	OmaGroup:765624	4.677833604508753	115.88426097529009
CGD-NeC-020152|Q7RXB5|Neurospora	NEUCR00816	True	HOG:A0563327	OmaGroup:1000259	60.0	114.60206953203306
CGD-NeC-020153|Q7RXC5|Neurospora	NEUCR02657	True	HOG:A0362169	OmaGroup:889256	82.0	136.51016544830054
CGD-NeC-020154|Q7RXC6|Neurospora	NEUCR01883	True	HOG:A0562650	OmaGroup:1034011	0.049449734348559204	94.92396761989221
CGD-NeC-020155|Q7RXD8|Neurospora	NEUCR04471	True	HOG:A0563467	OmaGroup:808877	0.49707548278899044	4204.2855165451765
CGD-NeC-020156|Q7RXH4|Neurospora	NEUCR02736	True	HOG:A0562563	OmaGroup:807158	0	0
CGD-NeC-020157|Q7RXJ4|Neurospora	NEUCR02832	True	HOG:A0562490	OmaGroup:1042224	0	0
CGD-NeC-020158|Q7RXS5|Neurospora	NEUCR05601	True	HOG:A0329895	OmaGroup:839049	100.0	106.64203275833279
CGD-NeC-020159|Q7RXT5|Neurospora	NEUCR06436	True	HOG:A0561794	OmaGroup:861514	132.0	199.7448586882092
CGD-NeC-020160|Q7RXW8|Neurospora	NEUCR00654	True	HOG:A0562705	OmaGroup:761763	127.0	647.7758272150531
CGD-NeC-020162|Q7RXZ3|Neurospora	NEUCR04742	True	HOG:A0339099	OmaGroup:587349	56.0	1924.5120537267067
CGD-NeC-020163|Q7RY31|Neurospora	NEUCR05667	True	HOG:A0573032	OmaGroup:718417	0	0
CGD-NeC-020164|Q7RY38|Neurospora	NEUCR03906	True	HOG:A0328822	OmaGroup:240080	0	0
CGD-NeC-020165|Q7RY64|Neurospora	NEUCR03222	True	HOG:A0341674	OmaGroup:1000437	77.0	177.4428247557953
CGD-NeC-020166|Q7RY75|Neurospora	NEUCR06436	True	HOG:A0561794	OmaGroup:861514	65.0	98.51761307381094
CGD-NeC-020167|Q7RY78|Neurospora	NEUCR07082	True	HOG:A0371330	OmaGroup:808393	0.049449734348559204	153.7287242882885
CGD-NeC-020168|Q7RY79|Neurospora	NEUCR02280	True	HOG:A0327935	OmaGroup:239678	0.049449734348559204	96.6668373462744
CGD-NeC-020169|Q7RYB9|Neurospora	NEUCR03944	True	n/a	n/a	0.049449734348559204	1262.9717607409693
CGD-NeC-020170|Q7RYC9|Neurospora	NEUCR03954	True	HOG:A0367095	OmaGroup:987276	0.049449734348559204	7079.567223959602
CGD-NeC-020171|Q7RYD4|Neurospora	NEUCR03959	True	HOG:A0369584	OmaGroup:935789	0	0
CGD-NeC-020172|Q7RYE1|Neurospora	NEUCR03966	True	HOG:A0584199	OmaGroup:764858	0	0
CGD-NeC-020173|Q7RYG9|Neurospora	NEUCR03899	True	HOG:A0355695	OmaGroup:969800	0	0
CGD-NeC-020174|Q7RYH7|Neurospora	NEUCR03892	True	HOG:A0571775	OmaGroup:816171	0	0
CGD-NeC-020175|Q7RYJ0|Neurospora	NEUCR03877	True	HOG:A0362401	OmaGroup:949484	0	0
CGD-NeC-020176|Q7RYJ2|Neurospora	NEUCR03875	True	HOG:A0779811	OmaGroup:1034150	0	0
CGD-NeC-020177|Q7RYK1|Neurospora	NEUCR07155	True	HOG:A0557284	OmaGroup:587058	114.0	151.18495105253533
CGD-NeC-020178|Q7RYL7|Neurospora	NEUCR06263	True	HOG:A0329045	OmaGroup:195515	0.049449734348559204	90.07094772998244
CGD-NeC-020179|Q7RYP3|Neurospora	NEUCR07155	True	HOG:A0557284	OmaGroup:587058	128.0	113.47385098133236
CGD-NeC-020180|Q7RYQ2|Neurospora	NEUCR02557	True	HOG:A0341742	OmaGroup:658904	10.095571202654567	481.69652692740783
CGD-NeC-020181|Q7RYQ5|Neurospora	NEUCR05895	True	HOG:A0339126	OmaGroup:950039	12.303785673560181	103.19862216897309
CGD-NeC-020182|Q7RYR1|Neurospora	NEUCR01556	True	HOG:A0786520	OmaGroup:761549	0.049449734348559204	99.34102885005996
CGD-NeC-020183|Q7RYR3|Neurospora	NEUCR05475	True	HOG:A0329487	OmaGroup:240229	0.049449734348559204	98.88494701264426
CGD-NeC-020184|Q7RYT7|Neurospora	NEUCR03570	True	HOG:A0362931	OmaGroup:999501	0.049449734348559204	92.61690166406333
CGD-NeC-020185|Q7RYU4|Neurospora	NEUCR03870	True	HOG:A0328109	OmaGroup:240106	0	0
CGD-NeC-020186|Q7RYU7|Neurospora	NEUCR03867	True	HOG:A0564274	OmaGroup:948850	0.049449734348559204	4710.112875621766
CGD-NeC-020187|Q7RYW4|Neurospora	NEUCR03848	True	n/a	n/a	0	0
CGD-NeC-020188|Q7RYW7|Neurospora	NEUCR03844	True	HOG:A0338984	OmaGroup:996418	0.42619182756872576	4874.449865500443
CGD-NeC-020189|Q7RYY7|Neurospora	NEUCR03822	True	HOG:A0563095	OmaGroup:1027280	0	0
CGD-NeC-020190|Q7RYZ3|Neurospora	NEUCR03816	True	HOG:A0562172	OmaGroup:861357	0	0
CGD-NeC-020191|Q7RZ05|Neurospora	NEUCR04365	True	HOG:A0357309	OmaGroup:818499	0	0
CGD-NeC-020192|Q7RZ61|Neurospora	NEUCR04018	True	HOG:A0365636	OmaGroup:745556	0	0
CGD-NeC-020193|Q7RZ67|Neurospora	NEUCR04024	True	HOG:A0564407	OmaGroup:1006900	0	0
CGD-NeC-020194|Q7RZ82|Neurospora	NEUCR04042	True	HOG:A0366549	OmaGroup:812029	0.11151690954645034	8306.615110462066
CGD-NeC-020195|Q7RZ85|Neurospora	NEUCR04045	True	HOG:A0571411	OmaGroup:648243	0	0
CGD-NeC-020196|Q7RZ88|Neurospora	NEUCR04049	True	HOG:A0328835	OmaGroup:195540	0	0
CGD-NeC-020197|Q7RZB2|Neurospora	NEUCR02799	True	HOG:A0564094	OmaGroup:1037655	0	0
CGD-NeC-020198|Q7RZC4|Neurospora	NEUCR02781	True	HOG:A0554846	OmaGroup:707296	0	0
CGD-NeC-020199|Q7RZF6|Neurospora	NEUCR02906	True	HOG:A0366286	OmaGroup:1013358	0	0
CGD-NeC-020200|Q7RZH4|Neurospora	NEUCR02886	True	HOG:A0562194	OmaGroup:807632	0	0
CGD-NeC-020201|Q7RZH6|Neurospora	NEUCR02884	True	HOG:A0572437	OmaGroup:949343	0	0
CGD-NeC-020202|Q7RZI1|Neurospora	NEUCR02876	True	HOG:A0341807	OmaGroup:786523	0	0
CGD-NeC-020203|Q7RZI4|Neurospora	NEUCR02873	True	HOG:A0328758	OmaGroup:239992	0	0
CGD-NeC-020204|Q7RZM7|Neurospora	NEUCR06511	True	HOG:A0563417	OmaGroup:1007473	39.44033601931479	135.10275881085545
CGD-NeC-020205|Q7RZM8|Neurospora	NEUCR04205	True	HOG:A0363034	OmaGroup:1018230	19.096119134616146	102.91727847605944
CGD-NeC-020206|Q7RZM9|Neurospora	NEUCR00244	True	HOG:A0554823	OmaGroup:807609	111.0	213.43181841634214
CGD-NeC-020207|Q7RZP2|Neurospora	NEUCR02312	True	HOG:A0363347	OmaGroup:813780	104.0	148.01592430099845
CGD-NeC-020208|Q7RZP9|Neurospora	NEUCR00945	True	HOG:A0364560	OmaGroup:582242	0.049449734348559204	95.2229435108602
CGD-NeC-020209|Q7RZQ5|Neurospora	NEUCR06397	True	HOG:A0362186	OmaGroup:749583	125.0	494.9033297430724
CGD-NeC-020210|Q7RZR0|Neurospora	NEUCR05882	True	HOG:A0339099	OmaGroup:587288	50.0	2246.8611694411375
CGD-NeC-020211|Q7RZU0|Neurospora	NEUCR02838	True	HOG:A0365672	OmaGroup:812783	35.33572584916488	120.78472047718242
CGD-NeC-020212|Q7RZU4|Neurospora	NEUCR07501	True	HOG:A0360576	OmaGroup:235041	42.12855469713058	133.0560192791745
