#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
150	CGD-NeC-019916|A7UXC1|Neurospora	367110.A7UXC1	100.0	709.5	nmt-1	Thiamine biosynthesis protein NMT-1, variant 1
151	CGD-NeC-019917|A7UXD4|Neurospora	367110.A7UXD4	100.0	1913.3	chl1	ATP-dependent DNA helicase chl1; ATP-dependent DNA helicase important for chromosome transmission and normal cell cycle progression in G(2)/M (By similarity). May have a role in changing DNA topology to allow the loading of proteins involved in maintaining sister chromatid cohesion in the vicinity of the centromeres (By similarity). Has a specific role in chromosome segregation during meiosis II (By similarity). 
152	CGD-NeC-019918|A7UXD9|Neurospora	367110.A7UXD9	100.0	1149.4	tzn-2	Plasma membrane zinc ion transporter
153	CGD-NeC-019919|A7UXE2|Neurospora	367110.A7UXE2	100.0	662.1	A7UXE2	Benzoate 4-monooxygenase cytochrome P450
154	CGD-NeC-019920|F5HAE7|Neurospora	367110.F5HAE7	100.0	1109.4	F5HAE7	Tyrosine decarboxylase
155	CGD-NeC-019921|F5HBR2|Neurospora	367110.F5HBR2	100.0	805.8	F5HBR2	Kynurenine formamidase; Catalyzes the hydrolysis of N-formyl-L-kynurenine to L- kynurenine, the second step in the kynurenine pathway of tryptophan degradation. Kynurenine may be further oxidized to nicotinic acid, NAD(H) and NADP(H). Required for elimination of toxic metabolites. 
156	CGD-NeC-019922|F5HCE4|Neurospora	367110.F5HCE4	100.0	810.1	SOF1	SOF1
157	CGD-NeC-019923|F5HDV2|Neurospora	367110.F5HDV2	100.0	1403.3	F5HDV2	Transketolase; Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate.
158	CGD-NeC-019924|F5HES1|Neurospora	367110.F5HES1	100.0	1073.2	F5HES1	Aminotransferase
159	CGD-NeC-019925|F5HG10|Neurospora	367110.F5HG10	100.0	305.1	F5HG10	DUF636 domain-containing protein
160	CGD-NeC-019926|F5HG81|Neurospora	367110.F5HG81	100.0	1058.5	F5HG81	T-complex protein 1 subunit gamma
161	CGD-NeC-019927|F5HH09|Neurospora	367110.F5HH09	100.0	2035.0	F5HH09	AMP deaminase
162	CGD-NeC-019928|F5HHJ6|Neurospora	367110.F5HHJ6	100.0	994.2	F5HHJ6	Uncharacterized protein
163	CGD-NeC-019929|F5HHZ9|Neurospora	367110.F5HHZ9	100.0	180.6	F5HHZ9	CFEM domain-containing protein
164	CGD-NeC-019930|F5HI76|Neurospora	367110.F5HI76	100.0	1341.6	F5HI76	Uncharacterized protein
165	CGD-NeC-019931|F5HIJ5|Neurospora	367110.F5HIJ5	100.0	487.3	F5HIJ5	60S ribosomal protein L16; Belongs to the universal ribosomal protein uL16 family. 
166	CGD-NeC-019932|O42626|Neurospora	367110.O42626	100.0	1247.6	nrc-2	Serine/threonine-protein kinase nrc-2; Controls entry of the cell into the asexual developmental program. Required to repress entry into the conidiation program.
167	CGD-NeC-019933|O59958|Neurospora	367110.O59958	100.0	592.4	cre-1	DNA-binding protein cre-1; Involved in carbon catabolite repression. Represses the transcription of a number of genes by binding to a GC-rich region in their promoter (By similarity); Belongs to the creA/MIG C2H2-type zinc-finger protein family.
168	CGD-NeC-019934|O74225|Neurospora	367110.O74225	100.0	1294.6	hsp88	Heat shock protein hsp88; Belongs to the heat shock protein 70 family.
169	CGD-NeC-019935|O74633|Neurospora	367110.O74633	100.0	2513.8	Un-18	DNA-directed RNA polymerase I subunit RPA2; DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. Second largest core component of RNA polymerase I which synthesizes ribosomal RNA precursors. Proposed to contribute to the polymerase catalytic activity and forms the polymerase active center together with the largest subunit. Pol I is composed of mobile elements and RPA2 is part of the core element with the central large cleft and probably a clamp element that moves to open and close the cleft (By similarity). 
170	CGD-NeC-019936|P00365|Neurospora	367110.P00365	100.0	2112.4	gdh-1	NAD-specific glutamate dehydrogenase; Belongs to the Glu/Leu/Phe/Val dehydrogenases family. 
171	CGD-NeC-019937|P02723|Neurospora	367110.P02723	100.0	617.8	aac	ADP,ATP carrier protein; Catalyzes the exchange of ADP and ATP across the mitochondrial inner membrane; Belongs to the mitochondrial carrier (TC 2.A.29) family. 
172	CGD-NeC-019938|P05035|Neurospora	367110.P05035	100.0	738.4	pyr-4	Orotidine 5'-phosphate decarboxylase; Belongs to the OMP decarboxylase family.
173	CGD-NeC-019939|P08978|Neurospora	367110.P08978	100.0	259.6	rpl-28	60S ribosomal protein L28; Belongs to the universal ribosomal protein uL15 family. 
174	CGD-NeC-019940|P10255|Neurospora	367110.P10255	100.0	454.5	csr-1	Peptidyl-prolyl cis-trans isomerase, mitochondrial; PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides.
175	CGD-NeC-019941|P10713|Neurospora	367110.P10713	100.0	73.2	con-10	Conidiation-specific protein 10
176	CGD-NeC-019942|P11115|Neurospora	367110.P11115	100.0	421.8	cpc-1	Cross-pathway control protein 1; In N.crassa grown under amino acid starvation conditions, this protein is required for increasing the transcription of the genes coding for many amino acid biosynthetic pathways enzymes. This transcription factor binds and recognize the DNA sequence: 5'-TGACTC- 3'.
177	CGD-NeC-019943|P11592|Neurospora	367110.P11592	100.0	1214.5	vma-1	V-type proton ATPase catalytic subunit A; Catalytic subunit of the peripheral V1 complex of vacuolar ATPase. V-ATPase vacuolar ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells.
178	CGD-NeC-019944|P11913|Neurospora	367110.P11913	100.0	929.1	pep	Mitochondrial-processing peptidase subunit beta; Catalytic subunit of the essential mitochondrial processing protease (MPP), which cleaves the mitochondrial sequence off newly imported precursors proteins . Preferentially, cleaves after an arginine at position P2 . 
179	CGD-NeC-019945|P13228|Neurospora	367110.P13228	100.0	1433.3	trp-3	Tryptophan synthase; In the C-terminal section; belongs to the TrpB family. 
180	CGD-NeC-019946|P14804|Neurospora	367110.P14804	100.0	1198.7	gla-1	Glucoamylase
181	CGD-NeC-019947|P19115|Neurospora	367110.P19115	100.0	292.4	rps-14	40S ribosomal protein S14; Belongs to the universal ribosomal protein uS11 family. 
182	CGD-NeC-019948|P29070|Neurospora	367110.P29070	100.0	1807.0	chs-1	Chitin synthase 1; Plays a major role in cell wall biogenesis.
183	CGD-NeC-019949|P33280|Neurospora	367110.P33280	100.0	728.4	aga-1	Arginase; Belongs to the arginase family.
184	CGD-NeC-019950|P37211|Neurospora	367110.P37211	100.0	1059.7	atp-1	ATP synthase subunit alpha, mitochondrial; Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central 
185	CGD-NeC-019951|P38667|Neurospora	367110.P38667	100.0	828.9	pgk-1	Phosphoglycerate kinase
186	CGD-NeC-019952|P38671|Neurospora	367110.P38671	100.0	2755.7	cyt-5	DNA-directed RNA polymerase, mitochondrial; DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates.
187	CGD-NeC-019953|P38675|Neurospora	367110.P38675	100.0	1261.9	met-7	Cystathionine gamma-synthase; Catalyzes the formation of L-cystathionine from O-succinyl-L- homoserine (OSHS) and L-cysteine, via a gamma-replacement reaction. In the absence of thiol, catalyzes gamma-elimination to form 2- oxobutanoate, succinate and ammonia (By similarity).
188	CGD-NeC-019954|P47950|Neurospora	367110.P47950	100.0	2238.8	cyt-4	Mitochondrial protein cyt-4; Required for RNA 5'- and 3'-end processing and splicing. May act on the RNA processing enzymes directly, or it may act on other regulatory molecules, which influence the activity or synthesis of these enzymes.
189	CGD-NeC-019955|P51978|Neurospora	367110.P51978	100.0	670.2	cys-9	Thioredoxin reductase
190	CGD-NeC-019956|P59670|Neurospora	367110.P59670	100.0	327.0	tim17	Mitochondrial import inner membrane translocase subunit tim17; Essential component of the TIM23 complex, a complex that mediates the translocation of transit peptide-containing proteins across the mitochondrial inner membrane.
191	CGD-NeC-019957|P59671|Neurospora	367110.P59671	100.0	786.9	rpl-3	60S ribosomal protein L3
192	CGD-NeC-019958|P78710|Neurospora	367110.P78710	100.0	1060.1	asd-1	Putative rhamnogalacturonase; Could be a pectinolytic enzyme that hydrolyzes the alpha-L- rhamnopyranosyl-(1,4)-alpha-D-galacturonopyranosyl glycosidic linkage by beta-elimination, thereby generating oligosaccharides terminating at the non-reducing end with a hex-4-enopyranosyluronic acid residue; Belongs to the polysaccharide lyase 4 family. 
193	CGD-NeC-019959|P87252|Neurospora	367110.P87252	100.0	300.1	hex-1	Woronin body major protein; Major protein in the hexagonal crystals of Woronin bodies, a peroxisomal vesicle that seal the septal pore in response to cellular damage.
194	CGD-NeC-019960|Q01302|Neurospora	367110.Q01302	100.0	256.5	ccg-6	Clock-controlled protein 6
195	CGD-NeC-019961|Q01356|Neurospora	367110.Q01356	100.0	730.7	arg-13	Amino-acid transporter arg-13; Required for arginine biosynthesis. May participate in the export of matrix-made ornithine into the cytosol (Potential). ; Belongs to the mitochondrial carrier (TC 2.A.29) family. 
196	CGD-NeC-019962|Q01369|Neurospora	367110.Q01369	100.0	560.5	cpc-2	Guanine nucleotide-binding protein subunit beta-like protein; Required to activate general amino acid control under conditions of amino acid limitation in the vegetative growth phase, and for formation of protoperithecia in preparation for the sexual phase of the life cycle of N.crassa.
197	CGD-NeC-019963|Q01372|Neurospora	367110.Q01372	100.0	921.4	tef-1	Elongation factor 1-alpha; This protein promotes the GTP-dependent binding of aminoacyl- tRNA to the A-site of ribosomes during protein biosynthesis; Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. EF-Tu/EF-1A subfamily.
198	CGD-NeC-019964|Q01408|Neurospora	367110.Q01408	100.0	1255.4	mus-18	UV-damage endonuclease; Endonuclease for the repair of UV-irradiated DNA. Involved in the excision of cyclobutane pyrimidine dimers (CPD) and 6-4 pyrimidine pyrimidones (6-4PP) which forms the UV damage repair (UVDR) pathway; Belongs to the uve1/UvsE family.
199	CGD-NeC-019965|Q07103|Neurospora	367110.Q07103	100.0	753.4	fdh	Formate dehydrogenase; Catalyzes the NAD(+)-dependent oxidation of formate to carbon dioxide. Formate oxidation is the final step in the methanol oxidation pathway in methylotrophic microorganisms. Has a role in the detoxification of exogenous formate in non-methylotrophic organisms. 
200	CGD-NeC-019966|Q1K4L9|Neurospora	367110.Q1K4L9	100.0	570.5	Q1K4L9	Uncharacterized protein
201	CGD-NeC-019967|Q1K4N4|Neurospora	367110.Q1K4N4	100.0	1125.5	Q1K4N4	Sphingosine-1-phosphate phosphohydrolase
202	CGD-NeC-019968|Q1K4N7|Neurospora	367110.Q1K4N7	100.0	822.4	Q1K4N7	Von Willebrand factor
203	CGD-NeC-019969|Q1K4N9|Neurospora	367110.Q1K4N9	100.0	682.2	Q1K4N9	Plasma membrane iron permease
204	CGD-NeC-019970|Q1K4P1|Neurospora	367110.Q1K4P1	100.0	259.2	Q1K4P1	Mitochondrial ribosomal protein subunit L32
205	CGD-NeC-019971|Q1K4P8|Neurospora	367110.Q1K4P8	100.0	1200.7	Q1K4P8	Uncharacterized protein
206	CGD-NeC-019972|Q1K4R2|Neurospora	367110.Q1K4R2	100.0	176.8	Q1K4R2	Transcription elongation factor 1 homolog; Transcription elongation factor implicated in the maintenance of proper chromatin structure in actively transcribed regions. ; Belongs to the ELOF1 family. 
207	CGD-NeC-019973|Q1K4R8|Neurospora	367110.Q1K4R8	100.0	306.2	Q1K4R8	Uncharacterized protein
208	CGD-NeC-019974|Q1K4W9|Neurospora	367110.Q1K4W9	100.0	545.0	Q1K4W9	Uncharacterized protein
209	CGD-NeC-019975|Q1K4X0|Neurospora	367110.Q1K4X0	100.0	1991.1	Q1K4X0	WD repeat containing protein 48
210	CGD-NeC-019976|Q1K4Y2|Neurospora	367110.Q1K4Y2	100.0	2402.5	dmm-1	JmjC domain-containing protein
211	CGD-NeC-019977|Q1K4Y9|Neurospora	367110.Q1K4Y9	100.0	520.8	Q1K4Y9	Cytochrome-c oxidase assembly protein
212	CGD-NeC-019978|Q1K4Z4|Neurospora	367110.Q1K4Z4	100.0	1568.1	Q1K4Z4	Dolichyl-phosphate-mannose-protein mannosyltransferase 2
213	CGD-NeC-019979|Q1K519|Neurospora	367110.Q1K519	100.0	1545.0	iap-1	Intermembrane space AAA protease IAP-1
214	CGD-NeC-019980|Q1K534|Neurospora	367110.Q1K534	100.0	1455.7	Q1K534	DIL and Ankyrin domain-containing protein
215	CGD-NeC-019981|Q1K547|Neurospora	367110.Q1K547	100.0	236.5	Q1K547	Uncharacterized protein
216	CGD-NeC-019982|Q1K557|Neurospora	367110.Q1K557	100.0	1505.0	Q1K557	Pre-mRNA splicing factor ATP-dependent RNA helicase PRP43
217	CGD-NeC-019983|Q1K573|Neurospora	367110.Q1K573	100.0	276.2	Q1K573	Uncharacterized protein
218	CGD-NeC-019984|Q1K580|Neurospora	367110.Q1K580	100.0	269.6	Q1K580	60S ribosomal protein L27; Belongs to the eukaryotic ribosomal protein eL27 family. 
219	CGD-NeC-019985|Q1K592|Neurospora	367110.Q1K592	100.0	172.9	Q1K592	Uncharacterized protein
220	CGD-NeC-019986|Q1K593|Neurospora	367110.Q1K593	100.0	677.2	Q1K593	Uncharacterized protein
221	CGD-NeC-019987|Q1K599|Neurospora	367110.Q1K599	100.0	600.5	Q1K599	Uncharacterized protein
222	CGD-NeC-019988|Q1K5D7|Neurospora	367110.Q1K5D7	100.0	354.0	Q1K5D7	Uncharacterized protein
223	CGD-NeC-019989|Q1K5D9|Neurospora	367110.Q1K5D9	100.0	229.6	acw-6	Anchored cell wall protein 6
224	CGD-NeC-019990|Q1K5E9|Neurospora	367110.Q1K5E9	100.0	998.8	Q1K5E9	Aldehyde dehydrogenase; Belongs to the aldehyde dehydrogenase family. 
225	CGD-NeC-019991|Q1K5G5|Neurospora	367110.Q1K5G5	100.0	369.0	Q1K5G5	KxDL domain-containing protein
226	CGD-NeC-019992|Q1K5J5|Neurospora	367110.Q1K5J5	100.0	302.0	Q1K5J5	Uncharacterized protein
227	CGD-NeC-019993|Q1K5K7|Neurospora	367110.Q1K5K7	100.0	591.7	Q1K5K7	Calcineurin binding protein
228	CGD-NeC-019994|Q1K5M9|Neurospora	367110.Q1K5M9	100.0	271.2	Q1K5M9	Uncharacterized protein
229	CGD-NeC-019995|Q1K5N1|Neurospora	367110.Q1K5N1	100.0	946.8	gh7-4	Glucanase; Belongs to the glycosyl hydrolase 7 (cellulase C) family. 
230	CGD-NeC-019996|Q1K5Q6|Neurospora	367110.Q1K5Q6	100.0	671.8	Q1K5Q6	Uncharacterized protein
231	CGD-NeC-019997|Q1K5R2|Neurospora	367110.Q1K5R2	100.0	1182.9	Q1K5R2	Asparaginase
232	CGD-NeC-019998|Q1K5R7|Neurospora	367110.Q1K5R7	100.0	2271.9	Q1K5R7	Glycerophosphocholine phosphodiesterase Gde1
233	CGD-NeC-019999|Q1K5R9|Neurospora	367110.Q1K5R9	100.0	1553.9	Q1K5R9	SPX domain-containing protein
234	CGD-NeC-020000|Q1K5T0|Neurospora	367110.Q1K5T0	100.0	529.6	Q1K5T0	Uncharacterized protein
235	CGD-NeC-020001|Q1K5V9|Neurospora	367110.Q1K5V9	100.0	236.5	Q1K5V9	40S ribosomal protein S24; Belongs to the eukaryotic ribosomal protein eS24 family. 
236	CGD-NeC-020002|Q1K5W7|Neurospora	367110.Q1K5W7	100.0	949.9	Q1K5W7	MFS glucose transporter; Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family.
237	CGD-NeC-020003|Q1K5X8|Neurospora	367110.Q1K5X8	100.0	772.7	Q1K5X8	TFIIIC_sub6 domain-containing protein
238	CGD-NeC-020004|Q1K5Z2|Neurospora	367110.Q1K5Z2	100.0	1706.8	Q1K5Z2	DNA repair protein Rtt107
239	CGD-NeC-020005|Q1K5Z3|Neurospora	367110.Q1K5Z3	100.0	923.3	Q1K5Z3	3-hydroxy-3-methylglutaryl coenzyme A synthase; This enzyme condenses acetyl-CoA with acetoacetyl-CoA to form HMG-CoA, which is the substrate for HMG-CoA reductase. 
240	CGD-NeC-020006|Q1K5Z4|Neurospora	367110.Q1K5Z4	100.0	1226.5	Q1K5Z4	Mitochondrial chaperone bcs1
241	CGD-NeC-020007|Q1K600|Neurospora	367110.Q1K600	100.0	361.3	Q1K600	Pre-rRNA processing protein
242	CGD-NeC-020008|Q1K618|Neurospora	367110.Q1K618	100.0	1334.7	Q1K618	Mitochondrial ATPase
243	CGD-NeC-020009|Q1K645|Neurospora	367110.Q1K645	100.0	373.6	Q1K645	Uncharacterized protein
244	CGD-NeC-020010|Q1K666|Neurospora	367110.Q1K666	100.0	1441.4	Q1K666	NIMA interactive protein
245	CGD-NeC-020011|Q1K670|Neurospora	367110.Q1K670	100.0	1203.7	Q1K670	ATP-binding cassette sub-family F member 2
246	CGD-NeC-020012|Q1K678|Neurospora	367110.Q1K678	100.0	536.2	ccg-13	BYS1 domain-containing protein
247	CGD-NeC-020013|Q1K686|Neurospora	367110.Q1K686	100.0	179.9	acw-5	Anchored cell wall protein 5
248	CGD-NeC-020014|Q1K688|Neurospora	367110.Q1K688	100.0	604.0	Q1K688	Thymidylate kinase
249	CGD-NeC-020015|Q1K692|Neurospora	367110.Q1K692	100.0	1520.8	Q1K692	Fungal_trans domain-containing protein
250	CGD-NeC-020016|Q1K6A4|Neurospora	367110.Q1K6A4	100.0	837.0	Q1K6A4	Peptidase M20 domain-containing protein 2; Belongs to the peptidase M20A family. 
251	CGD-NeC-020017|Q1K6B5|Neurospora	367110.Q1K6B5	100.0	254.6	Q1K6B5	Uncharacterized protein
252	CGD-NeC-020018|Q1K6B7|Neurospora	367110.Q1K6B7	100.0	369.8	Q1K6B7	Uncharacterized protein
253	CGD-NeC-020019|Q1K6D3|Neurospora	367110.Q1K6D3	100.0	1499.6	Q1K6D3	Galactose oxidase
254	CGD-NeC-020020|Q1K6D5|Neurospora	367110.Q1K6D5	100.0	1647.1	Q1K6D5	Uncharacterized protein
255	CGD-NeC-020021|Q1K6E4|Neurospora	367110.Q1K6E4	100.0	651.7	gpr-6	Vacuolar membrane PQ loop repeat protein
256	CGD-NeC-020022|Q1K6F0|Neurospora	367110.Q1K6F0	100.0	448.0	Q1K6F0	Uncharacterized protein
257	CGD-NeC-020023|Q1K6F5|Neurospora	367110.Q1K6F5	100.0	1405.6	Q1K6F5	Uncharacterized protein
258	CGD-NeC-020024|Q1K6G9|Neurospora	367110.Q1K6G9	100.0	495.0	Q1K6G9	Altered inheritance of mitochondria protein 24, mitochondrial
259	CGD-NeC-020025|Q1K6I2|Neurospora	367110.Q1K6I2	100.0	115.9	tom6	TOM6
260	CGD-NeC-020026|Q1K6J1|Neurospora	367110.Q1K6J1	100.0	744.2	Q1K6J1	Sphingolipid delta(4)-desaturase; Delta(4)-fatty-acid desaturase which introduces a double bond at the 4-position in the long-chain base (LCB) of ceramides. 
261	CGD-NeC-020027|Q1K6L0|Neurospora	367110.Q1K6L0	100.0	521.5	Q1K6L0	MSP domain-containing protein
262	CGD-NeC-020028|Q1K6M6|Neurospora	367110.Q1K6M6	100.0	856.7	Q1K6M6	Lipid particle protein
263	CGD-NeC-020029|Q1K6M8|Neurospora	367110.Q1K6M8	100.0	757.3	Q1K6M8	S-(hydroxymethyl)glutathione dehydrogenase; Belongs to the zinc-containing alcohol dehydrogenase family. Class-III subfamily.
264	CGD-NeC-020030|Q1K6M9|Neurospora	367110.Q1K6M9	100.0	157.5	Q1K6M9	AN1-type zinc finger protein
265	CGD-NeC-020031|Q1K6N6|Neurospora	367110.Q1K6N6	100.0	1127.9	Q1K6N6	Uncharacterized protein
266	CGD-NeC-020032|Q1K6P5|Neurospora	367110.Q1K6P5	100.0	775.0	Q1K6P5	Low-temperature viability protein ltv1
267	CGD-NeC-020033|Q1K6Q8|Neurospora	367110.Q1K6Q8	100.0	720.3	Q1K6Q8	Uncharacterized protein
268	CGD-NeC-020034|Q1K6Q9|Neurospora	367110.Q1K6Q9	100.0	497.3	Q1K6Q9	O-methyltransferase family 3
269	CGD-NeC-020035|Q1K6R0|Neurospora	367110.Q1K6R0	100.0	863.2	Q1K6R0	AP-2 complex subunit mu-1; Belongs to the adaptor complexes medium subunit family. 
270	CGD-NeC-020036|Q1K6R7|Neurospora	367110.Q1K6R7	100.0	518.8	Q1K6R7	Prohibitin
271	CGD-NeC-020037|Q1K6S6|Neurospora	367110.Q1K6S6	100.0	694.5	ccg-15	Clock-controlled gene-15, variant
272	CGD-NeC-020038|Q1K6T3|Neurospora	367110.Q1K6T3	100.0	805.4	Q1K6T3	Centromere/microtubule-binding protein CBF5
273	CGD-NeC-020039|Q1K6T6|Neurospora	367110.Q1K6T6	100.0	763.5	Q1K6T6	J domain-containing protein
274	CGD-NeC-020040|Q1K6U8|Neurospora	367110.Q1K6U8	100.0	1150.6	Q1K6U8	Uncharacterized protein
275	CGD-NeC-020041|Q1K6Z3|Neurospora	367110.Q1K6Z3	100.0	245.0	Q1K6Z3	60S ribosomal protein L22
276	CGD-NeC-020042|Q1K709|Neurospora	367110.Q1K709	100.0	699.9	Q1K709	Uncharacterized protein
277	CGD-NeC-020043|Q1K713|Neurospora	367110.Q1K713	100.0	1605.9	Q1K713	DNA helicase; Belongs to the MCM family.
278	CGD-NeC-020044|Q1K720|Neurospora	367110.Q1K720	100.0	1824.3	Q1K720	Spindle pole body component
279	CGD-NeC-020045|Q1K755|Neurospora	367110.Q1K755	100.0	440.7	Q1K755	Cupin domain-containing protein
280	CGD-NeC-020046|Q1K771|Neurospora	367110.Q1K771	100.0	529.3	Q1K771	Lipid binding protein
281	CGD-NeC-020047|Q1K775|Neurospora	367110.Q1K775	100.0	1494.9	Q1K775	Pentafunctional AROM polypeptide
282	CGD-NeC-020048|Q1K7A2|Neurospora	367110.Q1K7A2	100.0	1205.7	dak-1	Dihydroxyacetone kinase 1
283	CGD-NeC-020049|Q1K7A4|Neurospora	367110.Q1K7A4	100.0	1011.5	Q1K7A4	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial; Hydrolyzes 3-hydroxyisobutyryl-CoA (HIBYL-CoA), a saline catabolite; Belongs to the enoyl-CoA hydratase/isomerase family. 
284	CGD-NeC-020050|Q1K7B7|Neurospora	367110.Q1K7B7	100.0	696.0	Q1K7B7	60S ribosomal protein L4-A
285	CGD-NeC-020051|Q1K7C1|Neurospora	367110.Q1K7C1	100.0	552.4	Q1K7C1	EBP domain-containing protein
286	CGD-NeC-020052|Q1K7C7|Neurospora	367110.Q1K7C7	100.0	378.3	Q1K7C7	BZIP domain-containing protein
287	CGD-NeC-020053|Q1K7G8|Neurospora	367110.Q1K7G8	100.0	589.7	Q1K7G8	Sorbitol utilization protein SOU2
288	CGD-NeC-020054|Q1K7I1|Neurospora	367110.Q1K7I1	100.0	176.0	Q1K7I1	Uncharacterized protein
289	CGD-NeC-020055|Q1K7I3|Neurospora	367110.Q1K7I3	100.0	1834.3	Q1K7I3	Extracellular developmental signal biosynthesis protein FluG; Belongs to the glutamine synthetase family. 
290	CGD-NeC-020056|Q1K7K9|Neurospora	367110.Q1K7K9	100.0	1195.3	Q1K7K9	Mitochondrial GTPase
291	CGD-NeC-020057|Q1K7M2|Neurospora	367110.Q1K7M2	100.0	1219.9	Q1K7M2	Acylase ACY 1
292	CGD-NeC-020058|Q1K7N0|Neurospora	367110.Q1K7N0	100.0	631.3	Q1K7N0	SNARE complex subunit; Belongs to the syntaxin family. 
293	CGD-NeC-020059|Q1K7N5|Neurospora	367110.Q1K7N5	100.0	1109.7	Q1K7N5	Phosphoesterase
294	CGD-NeC-020060|Q1K7Q5|Neurospora	367110.Q1K7Q5	100.0	219.2	Q1K7Q5	Uncharacterized protein
295	CGD-NeC-020061|Q1K7T9|Neurospora	367110.Q1K7T9	100.0	820.8	Q1K7T9	Dihydrofolate synthetase; Belongs to the folylpolyglutamate synthase family. 
296	CGD-NeC-020062|Q1K7W0|Neurospora	367110.Q1K7W0	100.0	680.6	Q1K7W0	Uncharacterized protein
297	CGD-NeC-020063|Q1K7X6|Neurospora	367110.Q1K7X6	100.0	657.5	SIS1	SIS1
298	CGD-NeC-020064|Q1K7Z7|Neurospora	367110.Q1K7Z7	100.0	1143.3	Q1K7Z7	Zinc finger containing protein
299	CGD-NeC-020065|Q1K7Z8|Neurospora	367110.Q1K7Z8	100.0	1180.6	Q1K7Z8	FAD binding domain-containing protein
300	CGD-NeC-020066|Q1K812|Neurospora	367110.Q1K812	100.0	731.9	Q1K812	Phospholipase A2
301	CGD-NeC-020067|Q1K835|Neurospora	367110.Q1K835	100.0	1607.4	Q1K835	Para-aminobenzoic acid synthetase
302	CGD-NeC-020068|Q1K847|Neurospora	367110.Q1K847	100.0	620.9	Q1K847	DUF410 domain-containing protein
303	CGD-NeC-020069|Q1K863|Neurospora	367110.Q1K863	100.0	1128.6	Q1K863	AMP-binding domain-containing protein
304	CGD-NeC-020070|Q1K865|Neurospora	367110.Q1K865	100.0	856.3	Q1K865	LEM3/CDC50 family protein; Belongs to the CDC50/LEM3 family. 
305	CGD-NeC-020071|Q1K868|Neurospora	367110.Q1K868	100.0	857.8	gel-1	1,3-beta-glucanosyltransferase; Splits internally a 1,3-beta-glucan molecule and transfers the newly generated reducing end (the donor) to the non-reducing end of another 1,3-beta-glucan molecule (the acceptor) forming a 1,3-beta linkage, resulting in the elongation of 1,3-beta-glucan chains in the cell wall; Belongs to the glycosyl hydrolase 72 family. 
306	CGD-NeC-020072|Q1K872|Neurospora	367110.Q1K872	100.0	235.0	Q1K872	SMP domain-containing protein
307	CGD-NeC-020073|Q1K873|Neurospora	367110.Q1K873	100.0	679.1	Q1K873	Short-chain dehydrogenase
308	CGD-NeC-020074|Q1K874|Neurospora	367110.Q1K874	100.0	1276.9	Q1K874	L-amino acid oxidase
309	CGD-NeC-020075|Q1K8A4|Neurospora	367110.Q1K8A4	100.0	172.6	Q1K8A4	Uncharacterized protein
310	CGD-NeC-020076|Q1K8A5|Neurospora	367110.Q1K8A5	100.0	367.1	Q1K8A5	AltA1 domain-containing protein
311	CGD-NeC-020077|Q1K8A7|Neurospora	367110.Q1K8A7	100.0	194.5	Q1K8A7	Uncharacterized protein
312	CGD-NeC-020078|Q1K8F7|Neurospora	367110.Q1K8F7	100.0	1234.6	cyt-19	ATP-dependent RNA helicase cyt-19, mitochondrial; Acts as an RNA chaperone to resolve non-native structures formed during RNA folding to promote mitochondrial group I, but also group II, intron splicing. Functions predominantly by disrupting accessible RNA secondary structure and depends on spontaneous openings in tightly packed RNAs to gain access to RNA helices.  ECO:0000269|PubMed:16505350, ECO:0000269|PubMed:17075070, ECO:0000269|PubMed:17081564, ECO:0000269|PubMed:17311413, ECO:0000269|PubMed:17960235, ECO:0000269|PubMed:19088196, ECO:0000269|PubMed:19393667, ECO:0000269|PubMed:21878649,;
313	CGD-NeC-020079|Q1K8Q2|Neurospora	367110.Q1K8Q2	100.0	277.7	Q1K8Q2	Uncharacterized protein
314	CGD-NeC-020080|Q1K8R8|Neurospora	367110.Q1K8R8	100.0	612.5	Q1K8R8	Endoglucanase
315	CGD-NeC-020081|Q1K8S0|Neurospora	367110.Q1K8S0	100.0	195.3	Q1K8S0	Uncharacterized protein
316	CGD-NeC-020082|Q1K8U6|Neurospora	367110.Q1K8U6	100.0	1358.6	Q1K8U6	Uncharacterized protein
